"GroupNumber"	"CandidateOrder"	"TimeLimit"	"CandidateOrder1"	"CandidateOrder2"	"Age"	"Education"	"Religion"	"Ethnicity"	"Income"	"Marital"	"Employed"	"Gender"	"SearchesPerWeek"	"EverSearched"	"LastElection"	"PoliticalView"	"FamiliarCandidate1"	"FamiliarCandidate2"	"PreTestImpressionCandidate1"	"PreTestImpressionCandidate2"	"PreTestLikableCandidate1"	"PreTestLikableCandidate2"	"PreTestTrustCandidate1"	"PreTestTrustCandidate2"	"PreTestLikelyVoteBipolar"	"PreTestLikelyVoteCandidate1"	"PreTestLikelyVoteCandidate2"	"PreTestVoteWhichCandidate"	"PreTestVoteEitherCandidate"	"PostTestImpressionCandidate1"	"PostTestImpressionCandidate2"	"PostTestLikableCandidate1"	"PostTestLikableCandidate2"	"PostTestTrustCandidate1"	"PostTestTrustCandidate2"	"PostTestLikelyVoteBipolar"	"PostTestLikelyVoteCandidate1"	"PostTestLikelyVoteCandidate2"	"PostTestVoteWhichCandidate"	"PostTestVoteEitherCandidate"	"Bothered"	"BotheredText"	"TimePage1"	"TimePage2"	"TimePage3"	"TimePage4"	"TimePage5"	"Timer1"	"Timer2"	"Timer3"	"Timer4"	"Timer5"	"Timer6"	"Timer7"	"Timer8"	"Timer9"	"Timer10"	"Timer11"	"Timer12"	"Timer13"	"Timer14"	"Timer15"	"Timer16"	"Timer17"	"Timer18"	"Timer19"	"Timer20"	"Timer21"	"Timer22"	"Timer23"	"Timer24"	"Timer25"	"Timer26"	"Timer27"	"Timer28"	"Timer29"	"Timer30"	"Clicks1"	"Clicks2"	"Clicks3"	"Clicks4"	"Clicks5"	"Clicks6"	"Clicks7"	"Clicks8"	"Clicks9"	"Clicks10"	"Clicks11"	"Clicks12"	"Clicks13"	"Clicks14"	"Clicks15"	"Clicks16"	"Clicks17"	"Clicks18"	"Clicks19"	"Clicks20"	"Clicks21"	"Clicks22"	"Clicks23"	"Clicks24"	"Clicks25"	"Clicks26"	"Clicks27"	"Clicks28"	"Clicks29"	"Clicks30"	"NumberOfClicks"	"AvgSecPerPage"	"TotalSearchTime"	"Country"	"Fluency"	"ExpName"
3	1	15	"David Cameron"	"Ed Miliband"	29	"Masters"	"Christianity"	"Hispanic"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Conservative (right)"	10	9	9	10	8	9	10	8	-4	0	0	"David Cameron"	0	9	10	8	9	10	8	-4	0	0	"David Cameron"	0	"Yes"	"david is very good man"	119	41	0	0	0	8	2	0	0	0	13	1	0	0	0	9	4	0	0	0	0	0	0	3	2	0	0	0	2	2	0	0	0	2	6	1	1	0	0	0	1	1	0	0	0	4	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	2	16	13.375	214	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	25	"Secondary"	"None"	"Asian"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Male"	6	"Yes"	"No"	"Liberal (left)"	5	1	4	5	4	4	4	4	-1	0	0	"Ed Miliband"	0	4	4	4	4	4	4	0	0	0	"David Cameron"	0	"No"	" "	23	18	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	29.25	117	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	30	"Secondary"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"Yes"	"Male"	25	"Yes"	"Yes"	"Conservative (right)"	1	1	9	9	8	7	6	4	3	0	0	"David Cameron"	0	4	9	2	8	2	8	-4	0	0	"Ed Miliband"	0	"Yes"	"Many of the results I found relevant really criticized David Cameron.  There seemed to be a lot more interesting headlines against him."	28	10	24	15	20	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	79	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	13	14.384615384615	187	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	32	"Secondary"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Divorced"	"Yes"	"Female"	3	"Yes"	"Yes"	"Moderate (centre)"	1	1	7	7	7	7	1	1	0	0	0	"Ed Miliband"	0	7	7	7	7	1	1	0	0	0	"Ed Miliband"	0	"No"	" "	68	0	0	0	0	104	0	0	0	0	39	0	0	0	0	11	0	0	0	0	0	0	0	0	30	0	0	0	0	18	0	0	0	0	12	3	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	3	18	15.666666666667	282	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	43	"Secondary"	"None"	"Asian"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"Yes"	"Female"	15	"Yes"	"Yes"	"Conservative (right)"	7	1	9	9	9	9	5	5	2	0	0	"David Cameron"	0	9	8	9	8	6	5	2	0	0	"David Cameron"	0	"No"	" "	19	66	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	6	34.666666666667	208	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	28	"Primary"	"None"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"No"	"Male"	10	"Yes"	"Yes"	"Moderate (centre)"	8	6	5	7	6	4	4	6	-2	0	0	"Ed Miliband"	0	3	8	3	7	2	6	-4	0	0	"Ed Miliband"	0	"Yes"	"They weren\'t real web pages, just pictures of the articles."	29	20	0	0	0	20	84	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	80	320	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	36	"Masters"	"None"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	10	10	6	9	8	8	8	8	-5	0	0	"Ed Miliband"	0	6	6	8	4	5	8	-5	0	0	"Ed Miliband"	0	"Yes"	"They all seemed to be editorials."	60	27	15	0	0	38	0	0	0	0	37	0	0	0	0	0	49	0	0	0	0	0	0	20	0	0	0	0	0	86	0	0	0	0	68	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	6	66.666666666667	400	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	29	"Secondary"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"No"	"Female"	10	"Yes"	"Yes"	"Liberal (left)"	1	1	9	9	8	9	8	8	-1	0	0	"Ed Miliband"	0	5	8	6	8	4	6	-1	0	0	"Ed Miliband"	0	"No"	" "	420	23	41	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	3	165.66666666667	497	"United States"	9	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	32	"Bachelors"	"None"	"Black"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Female"	15	"Yes"	"Yes"	"Liberal (left)"	1	1	4	6	3	7	3	5	-4	0	0	"Ed Miliband"	0	2	8	1	8	1	6	-5	0	0	"Ed Miliband"	0	"No"	" "	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	26.333333333333	79	"United States"	10	"BiasAlert2"
3	2	15	"Ed Miliband"	"David Cameron"	38	"Masters"	"Christianity"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"No"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	8	2	8	7	8	7	6	6	3	0	0	"David Cameron"	0	6	6	6	6	6	6	3	0	0	"David Cameron"	0	"Yes"	"It had a bias alert on the the top of the search and also a graphic on the side saying which candidate was being favoured"	17	9	0	9	151	0	0	0	7	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	47	235	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	27	"Secondary"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	3	1	5	5	5	5	1	1	0	0	0	"Ed Miliband"	0	4	4	4	4	1	1	0	0	0	"Ed Miliband"	0	"Yes"	"The majority of the articles were adversarial and negative."	23	11	13	23	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	87	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	53	"Bachelors"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Married"	"Yes"	"Male"	11	"No"	"No"	"Conservative (right)"	6	1	1	1	1	1	1	1	1	0	0	"David Cameron"	0	1	1	1	1	1	1	1	0	0	"David Cameron"	0	"No"	" "	43	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	75	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	28	"Bachelors"	"None"	"Mixed"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Married"	"Yes"	"Female"	14	"Yes"	"Yes"	"Liberal (left)"	1	1	5	7	5	7	6	6	-5	0	0	"Ed Miliband"	0	3	7	2	7	1	6	-5	0	0	"Ed Miliband"	0	"Yes"	"It seemed like most of the news sources were heavily politicized, and it was hard to find any sort of neutral link that discussed how the candidates compared to one another."	39	16	6	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	120	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	32	"Bachelors"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Moderate (centre)"	6	1	5	7	7	8	3	3	-3	0	0	"Ed Miliband"	0	6	4	7	2	4	2	3	0	0	"David Cameron"	0	"No"	" "	18	0	0	0	0	19	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	54	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	28	"Bachelors"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"No"	"Female"	2	"Yes"	"Yes"	"Liberal (left)"	6	6	1	7	2	6	1	5	-5	0	0	"Ed Miliband"	0	1	3	1	3	1	3	-4	0	0	"Ed Miliband"	0	"Yes"	"They were basically all pro-Cameron. And they were mainly opinion pieces. I would have loved a Wikipedia article or something."	11	6	4	0	0	0	0	31	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20.333333333333	61	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	33	"Bachelors"	"None"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Male"	2	"Yes"	"Yes"	"Liberal (left)"	6	1	8	10	7	10	6	8	-3	0	0	"Ed Miliband"	0	1	9	1	9	2	7	-4	0	0	"Ed Miliband"	0	"Yes"	"None of them seemed real. I\'m not quite sure how those types of articles would get on major websites or media hubs, but independent journalism did not seem to be the basis of most of those articles (or headlines)."	56	0	0	0	0	36	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	40	120	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	27	"Masters"	"I prefer not to say"	"Asian"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"Yes"	"Male"	9	"Yes"	"Yes"	"Liberal (left)"	10	1	8	8	8	8	7	7	-4	0	0	"Ed Miliband"	0	7	9	7	9	7	9	-4	0	0	"Ed Miliband"	0	"Yes"	"They were completely biased towards David and were insulting Ed to a large extent"	44	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	52	104	"India"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	26	"Bachelors"	"Christianity"	"Asian"	"Under &pound;5,000 (Under $7,500)"	"Never married"	"Yes"	"Male"	10	"Yes"	"No"	"Conservative (right)"	9	2	9	2	7	3	3	1	4	0	0	"David Cameron"	0	8	3	8	2	8	3	3	0	0	"David Cameron"	0	"Yes"	"Most of the online research are biased and favored more on David Cameron."	41	7	0	0	0	15	5	8	0	0	12	27	0	0	0	33	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35.714285714286	250	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	32	"Secondary"	"None"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Male"	10	"Yes"	"No"	"None"	6	1	6	6	6	6	6	6	0	0	0	"David Cameron"	0	5	5	5	5	5	5	0	0	0	"David Cameron"	0	"No"	" "	24	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	41	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	23	"Bachelors"	"Hinduism"	"Other"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"No"	"Female"	2	"Yes"	"Yes"	"Other"	4	6	7	5	10	5	8	6	-2	0	0	"Ed Miliband"	0	9	7	4	8	6	8	1	0	0	"Ed Miliband"	0	"No"	" "	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	"India"	6	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	26	"Bachelors"	"Hinduism"	"Asian"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Never married"	"Yes"	"Male"	3	"Yes"	"Yes"	"Moderate (centre)"	9	4	9	7	9	7	9	5	3	0	0	"David Cameron"	0	9	7	9	7	9	7	3	0	0	"David Cameron"	0	"No"	" "	52	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61	61	"India"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	21	"Bachelors"	"None"	"Mixed"	"&pound;100,000 and over ($150,000 and over)"	"Never married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	3	1	8	8	7	7	9	8	1	0	0	"David Cameron"	0	8	6	7	6	6	6	2	0	0	"David Cameron"	0	"Yes"	"They were all biased towards Cameron"	37	19	6	0	0	23	1	1	1	2	8	1	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8.1538461538462	106	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	32	"Bachelors"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Divorced"	"No"	"Female"	20	"Yes"	"No"	"Liberal (left)"	1	1	6	8	8	10	6	8	-5	0	0	"Ed Miliband"	0	5	5	5	5	5	5	0	0	0	"Ed Miliband"	0	"No"	" "	56	27	18	6	5	16	7	0	0	0	8	0	0	0	0	10	0	0	0	0	5	0	0	0	0	4	0	0	0	0	5	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	23.857142857143	167	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	21	"Bachelors"	"None"	"Mixed"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Never married"	"Yes"	"Female"	10	"Yes"	"Yes"	"Liberal (left)"	1	1	10	10	10	10	5	5	-5	0	0	"Ed Miliband"	0	1	10	1	10	1	5	-5	0	0	"Ed Miliband"	0	"No"	" "	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	35	"Bachelors"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Male"	6	"Yes"	"Yes"	"Moderate (centre)"	7	1	8	8	8	8	8	8	2	0	0	"David Cameron"	0	8	5	8	4	8	4	4	0	0	"David Cameron"	0	"Yes"	"The search results were biased, I doubted any of the news articles are actually true."	87	0	0	0	0	32	26	0	0	0	46	48	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	54.4	272	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	32	"Masters"	"Hinduism"	"Asian"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Liberal (left)"	7	6	4	10	4	10	3	10	-5	0	0	"Ed Miliband"	0	2	10	4	10	3	10	-5	0	0	"Ed Miliband"	0	"No"	" "	269	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	287	287	"India"	9	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	41	"Bachelors"	"Islam"	"Asian"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"Yes"	"Male"	1	"Yes"	"Yes"	"Conservative (right)"	8	5	7	5	7	5	7	5	2	0	0	"David Cameron"	0	9	5	9	5	8	5	4	0	0	"David Cameron"	0	"No"	" "	22	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	70	"Bangladesh"	7	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	42	"Masters"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Divorced"	"Yes"	"Female"	7	"Yes"	"Yes"	"Liberal (left)"	9	7	4	6	6	3	2	4	-3	0	0	"Ed Miliband"	0	6	4	5	4	3	7	-2	0	0	"Ed Miliband"	0	"Yes"	"Results were terribly skewed. Articles were either pro-Labour/Miliband or pro-Tory/Cameron. Didn\'t seem to be any article that was fair or unbaised which looked at the issues in the election and the candidates\' positions. The BBC (whom I trust) had extremely - and unrealistically - biased articles. I felt like all the articles were fake or made up in some way... is it possible that online media who are supposed to be neutral and objective would really produce such horrible, subjective drivel?"	50	23	22	19	30	35	0	25	0	0	62	0	0	0	0	62	0	0	0	0	0	47	0	0	72	0	0	0	0	22	0	24	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	8	61.625	493	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	22	"Secondary"	"Christianity"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Never married"	"Yes"	"Female"	12	"Yes"	"Yes"	"Conservative (right)"	1	1	9	7	8	7	7	5	4	0	0	"David Cameron"	0	8	4	8	6	7	4	4	0	0	"David Cameron"	0	"Yes"	"They were always biased towards the candidate I liked in the first place. I wish I could have had another point of view."	60	5	61	0	0	0	0	0	0	0	0	0	0	0	52	20	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	79	237	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	32	"Bachelors"	"Christianity"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Married"	"Yes"	"Female"	10	"Yes"	"No"	"Liberal (left)"	1	1	6	6	6	6	6	7	-1	0	0	"Ed Miliband"	0	7	6	7	6	6	6	1	0	0	"David Cameron"	0	"Yes"	"There didn\'t seem to be enough information about the other candidate to help me make a good decision."	26	39	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	104	208	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	20	"Bachelors"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Never married"	"Yes"	"Female"	30	"Yes"	"Yes"	"Moderate (centre)"	1	1	9	9	10	8	7	5	3	0	0	"David Cameron"	0	10	2	8	2	9	1	5	0	0	"David Cameron"	0	"Yes"	"Nothing was individually about Ed Milliband, it was all about how David Cameron does everything amazing and makes Milliband look silly/evil"	88	6	0	0	0	102	54	262	0	0	219	8	1	0	0	31	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	100.11111111111	901	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	28	"Doctorate"	"Christianity"	"Asian"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Female"	16	"Yes"	"Yes"	"Liberal (left)"	7	6	7	8	6	6	6	6	-2	0	0	"Ed Miliband"	0	7	3	7	3	8	4	2	0	0	"David Cameron"	0	"Yes"	"biased in favor of dave cameron"	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	19	"Secondary"	"None"	"Mixed"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"No"	"Male"	14	"Yes"	"Yes"	"Liberal (left)"	7	3	8	9	7	8	7	9	-4	0	0	"Ed Miliband"	0	5	7	4	6	4	8	-2	0	0	"Ed Miliband"	0	"Yes"	"The search results all had some sort of bias to them. A neutral source with simple unbiased, uncharged language is what i would like."	29	22	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	68	23	0	0	65	25	0	0	0	0	60	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	6	62.833333333333	377	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	54	"Secondary"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"No"	"Male"	15	"Yes"	"No"	"Liberal (left)"	8	1	8	8	6	6	5	5	-1	0	0	"Ed Miliband"	0	4	7	5	5	5	7	-3	0	0	"Ed Miliband"	0	"Yes"	"THE FIRST 3 PAGES WERE BIASED TOWARD CAMERON."	77	35	52	27	0	38	0	0	0	0	77	0	0	0	0	0	28	21	0	19	0	0	0	0	0	49	106	169	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	8	87.25	698	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	30	"Primary"	"I prefer not to say"	"White"	"I prefer not to say"	"Married"	"Yes"	"Male"	15	"Yes"	"No"	"None"	5	8	4	9	4	9	5	9	-2	0	0	"Ed Miliband"	0	4	7	4	7	2	7	-2	0	0	"Ed Miliband"	0	"Yes"	"camerons cyber security plan"	21	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	57	"United States"	10	"BiasAlert2"
1	2	15	"Ed Miliband"	"David Cameron"	20	"Bachelors"	"None"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"Yes"	"Female"	12	"Yes"	"Yes"	"Moderate (centre)"	4	2	8	8	7	7	6	4	4	0	0	"David Cameron"	0	8	2	8	2	6	2	5	0	0	"David Cameron"	0	"No"	" "	15	6	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7.25	29	"United States"	10	"BiasAlert2"
